customer_id,risk_tier,risk_score,recommended_action,action_reason,action_priority,credit_limit_usd,expected_loss_usd,avg_utilization,on_time_months,max_delinquency,consecutive_delays,balance_volatility,default_next_month
4723,High Risk,0.9120599,Priority collections review,Severe delinquency history,High,967.741935483871,882.6386129032259,0.4733388888888889,4,3,2,664.9175638127382,1
9272,High Risk,0.9120128,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1765.186064516129,0.991075,0,2,6,2351.33211180386,1
4094,High Risk,0.9115274,Priority collections review,Severe delinquency history,High,3225.806451612903,2940.410967741935,0.25705,0,3,6,1192.6533444383576,1
10548,High Risk,0.9115129,Priority collections review,Severe delinquency history,High,2580.6451612903224,2352.2913548387096,0.0949354166666666,0,3,6,837.1846670040409,1
21290,High Risk,0.91116285,Hardship outreach,Persistent delayed payments,High,645.1612903225806,587.847,0.3307166666666667,2,2,4,1152.677173655602,0
18701,High Risk,0.91110754,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2057.339606451613,0.5644357142857143,3,2,3,1534.7808638369193,1
18000,High Risk,0.9110148,Hardship outreach,Persistent delayed payments,High,967.741935483871,881.6272258064516,0.4847888888888889,2,2,4,1091.1503410010314,1
20365,High Risk,0.9108759,Hardship outreach,Persistent delayed payments,High,645.1612903225806,587.6618709677418,0.6417666666666667,1,2,5,2401.550471396899,1
13370,High Risk,0.91061056,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4406.180129032258,0.9290266666666668,0,2,6,16293.21831928855,1
2376,High Risk,0.91057616,Hardship outreach,Persistent delayed payments,High,1290.3225806451612,1174.9369806451612,0.8857208333333334,0,2,6,2740.0399571295798,1
4378,High Risk,0.91056436,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2937.304387096774,0.25024,2,2,4,4183.694443909593,1
23910,High Risk,0.9104355,Priority collections review,Severe delinquency history,High,2580.6451612903224,2349.510967741935,0.0040375,2,3,2,147.779565569804,0
11060,High Risk,0.9104322,Hardship outreach,Persistent delayed payments,High,10322.58064516129,9398.009806451613,0.3477197916666666,0,2,6,3419.2342807515643,0
13781,High Risk,0.9103043,Priority collections review,Severe delinquency history,High,645.1612903225806,587.2930967741935,0.4494833333333333,3,3,3,1372.8361397729398,1
15496,High Risk,0.9102296,Hardship outreach,Persistent delayed payments,High,967.741935483871,880.8673548387096,0.2140722222222222,0,2,6,1461.4823182873845,0
14764,High Risk,0.91018283,Hardship outreach,Persistent delayed payments,High,7096.774193548387,6459.362019354839,0.8668628787878787,3,2,3,4667.708706278346,1
19168,High Risk,0.91016966,Hardship outreach,Persistent delayed payments,High,6451.612903225806,5872.062322580645,0.2719941666666666,0,2,6,2402.445871745432,1
6952,High Risk,0.9100665,Hardship outreach,Persistent delayed payments,High,967.741935483871,880.7095161290323,0.214111111111111,3,2,3,808.9080705906368,1
1363,High Risk,0.9099887,Hardship outreach,Persistent delayed payments,High,8387.096774193547,7632.16329032258,0.7955474358974359,3,2,3,62911.573433404665,1
13656,High Risk,0.90993106,Hardship outreach,Persistent delayed payments,High,967.741935483871,880.5784451612903,0.5810888888888889,1,2,5,1189.269972153786,1
16680,High Risk,0.90992975,Priority collections review,Severe delinquency history,High,4516.129032258064,4109.360161290322,0.5109047619047619,0,3,6,3634.514474681133,1
370,High Risk,0.909915,Priority collections review,Severe delinquency history,High,645.1612903225806,587.0419354838709,0.7777583333333333,4,3,2,5003.902773502566,1
12577,High Risk,0.90969855,Priority collections review,Severe delinquency history,High,1612.9032258064515,1467.2557258064514,0.6766733333333331,3,3,3,16903.79168904618,1
25306,High Risk,0.9096875,Priority collections review,Severe delinquency history,High,967.741935483871,880.3427419354839,0.3536944444444445,3,3,3,4216.216333001269,1
21058,High Risk,0.909581,Priority collections review,Severe delinquency history,High,5161.290322580645,4694.611612903225,0.6262145833333334,0,4,6,2368.4544045994776,1
23905,High Risk,0.909534,Hardship outreach,Persistent delayed payments,High,645.1612903225806,586.796129032258,0.7990499999999999,2,2,4,1399.0944214026442,1
5931,High Risk,0.9094184,Priority collections review,Severe delinquency history,High,1612.9032258064515,1466.8038709677417,0.5391066666666666,1,4,5,314.5051138958899,1
5365,High Risk,0.90940696,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2346.8566709677416,0.9570395833333332,2,2,3,4009.7381668466414,0
4583,High Risk,0.9093618,Priority collections review,Severe delinquency history,High,967.741935483871,880.0275483870968,0.9889611111111112,3,3,2,1123.7746067013022,0
15700,High Risk,0.90924567,Priority collections review,Severe delinquency history,High,645.1612903225806,586.6101096774194,1.010375,2,4,4,1242.6532501064005,0
24042,High Risk,0.9091036,Priority collections review,Severe delinquency history,High,645.1612903225806,586.5184516129032,0.0549999999999999,0,5,6,244.94897427831785,1
15351,High Risk,0.90907395,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1466.2483064516127,0.8246633333333334,0,2,6,11247.48120099192,1
27028,High Risk,0.9090353,Priority collections review,Severe delinquency history,High,1612.9032258064515,1466.1859677419354,0.0056,1,3,5,318.43366656181314,1
23170,High Risk,0.9090308,Hardship outreach,Persistent delayed payments,High,10322.58064516129,9383.543741935484,0.9506375,0,2,6,9397.76479807832,0
21756,High Risk,0.9090172,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1466.1567741935482,1.0180733333333334,2,2,3,904.5510857141606,0
16265,High Risk,0.9089262,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2052.4139999999998,0.6767952380952381,3,2,3,16333.260625688512,1
2156,High Risk,0.9089177,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3225.1918387096775,0.9482424242424242,0,2,6,4621.612344914561,1
13499,High Risk,0.9089174,Hardship outreach,Persistent delayed payments,High,5806.451612903225,5277.584903225806,0.5631148148148148,3,2,3,2146.293052373479,1
18067,High Risk,0.9088881,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2931.8970967741934,0.7579083333333333,1,2,5,2240.309837202584,1
10355,High Risk,0.9088354,Priority collections review,Severe delinquency history,High,967.741935483871,879.518129032258,0.6449833333333334,2,3,4,468.913104956558,1
2078,High Risk,0.908722,Hardship outreach,Persistent delayed payments,High,4838.709677419355,4397.041935483871,0.5221411111111111,3,2,3,1766.2568801470147,1
29251,High Risk,0.908722,Priority collections review,Severe delinquency history,High,645.1612903225806,586.2722580645161,1.0041750000000005,2,3,4,1024.7775856252908,1
4547,High Risk,0.90867245,Priority collections review,Severe delinquency history,High,7096.774193548387,6448.643193548387,0.8273780303030303,1,3,5,2325.5756635006883,1
13185,High Risk,0.9086723,Priority collections review,Severe delinquency history,High,645.1612903225806,586.2401935483871,0.952025,4,3,2,706.8156053738485,1
10468,High Risk,0.9085565,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3223.910161290323,0.9471151515151514,0,2,6,2387.2080484672188,0
11218,High Risk,0.9084537,Priority collections review,Severe delinquency history,High,967.741935483871,879.1487419354839,0.0237,1,3,5,716.5944459734529,1
12143,High Risk,0.90844566,Priority collections review,Severe delinquency history,High,2258.064516129032,2051.3289096774192,0.423245238095238,3,4,3,520.9546685333252,1
21028,High Risk,0.90824145,Priority collections review,Severe delinquency history,High,1612.9032258064515,1464.9055645161288,0.3555299999999999,3,3,3,1228.7772377449055,1
16513,High Risk,0.90805256,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2929.201806451613,0.134285,0,2,6,1550.2412392914853,1
5832,High Risk,0.90803057,Hardship outreach,Persistent delayed payments,High,4516.129032258064,4100.783219354838,0.7387261904761906,2,2,4,1743.8514462724934,1
27122,High Risk,0.90792894,Hardship outreach,Persistent delayed payments,High,14516.129032258064,13179.613645161291,0.1167051851851851,2,2,4,77511.78825873304,1
4471,High Risk,0.90789104,Hardship outreach,Persistent delayed payments,High,2258.064516129032,2050.076541935484,0.7169285714285715,0,2,6,1853.5742769039496,0
16158,High Risk,0.907862,Hardship outreach,Persistent delayed payments,High,967.741935483871,878.576129032258,0.7971,1,2,5,11974.585287182184,1
2433,High Risk,0.9078618,Hardship outreach,Persistent delayed payments,High,967.741935483871,878.575935483871,1.0439666666666665,2,2,4,1368.5082389229522,1
16872,High Risk,0.907771,Priority collections review,Severe delinquency history,High,967.741935483871,878.488064516129,0.8568722222222221,3,3,3,4593.634091508233,1
1130,High Risk,0.9077654,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1464.1377419354837,0.9974566666666668,3,2,3,2297.930409448177,1
29607,High Risk,0.90774816,Priority collections review,Severe delinquency history,High,2903.2258064516127,2635.3978838709677,0.0157388888888888,3,3,3,1903.0995507329612,1
1490,High Risk,0.9076686,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1463.9816129032258,0.2610666666666666,2,2,4,1394.3281775344954,1
5114,High Risk,0.90761393,Hardship outreach,Persistent delayed payments,High,967.741935483871,878.3360612903226,0.8940611111111112,0,2,6,1104.587781331419,1
27916,High Risk,0.9075383,Priority collections review,Severe delinquency history,High,1612.9032258064515,1463.771451612903,0.0059999999999999,0,7,6,0.0,1
6379,High Risk,0.90752405,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3512.9963225806455,0.0037152777777777,3,2,3,162.339664489818,1
14519,High Risk,0.9075102,Hardship outreach,Persistent delayed payments,High,645.1612903225806,585.4904516129033,0.1427583333333333,3,2,3,5255.454934319832,1
2100,High Risk,0.9072529,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1463.311129032258,0.8370733333333332,3,2,3,3824.834148909815,1
28482,High Risk,0.9072487,Hardship outreach,Persistent delayed payments,High,3548.3870967741937,3219.2695806451616,0.8725333333333332,0,2,6,3122.3294295552264,1
17964,High Risk,0.90708494,Credit line review,Utilization above approved limit,High,2258.064516129032,2048.2563161290323,1.0241404761904762,6,0,0,31486.01281468752,1
11750,High Risk,0.9070692,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1463.0148387096774,0.9836333333333336,2,2,4,1805.453922609676,1
12482,High Risk,0.9070488,Hardship outreach,Persistent delayed payments,High,2580.6451612903224,2340.771096774193,0.5795187500000001,1,2,5,3501.676898287448,1
28001,High Risk,0.90691185,Hardship outreach,Persistent delayed payments,High,967.741935483871,877.656629032258,0.9234777777777776,2,2,4,1508.1884055603489,1
21790,High Risk,0.90681064,Hardship outreach,Persistent delayed payments,High,7096.774193548387,6435.430348387097,0.3682113636363636,2,2,4,1286.8382571248028,1
26782,High Risk,0.90672314,Priority collections review,Severe delinquency history,High,2258.064516129032,2047.4393483870967,0.830345238095238,2,4,4,3608.5649456074175,1
27486,High Risk,0.90669405,Hardship outreach,Persistent delayed payments,High,9677.41935483871,8774.458548387098,0.5320633333333333,0,2,6,7363.743613135916,1
22872,High Risk,0.9066343,Priority collections review,Severe delinquency history,High,10967.741935483871,9943.731032258065,0.436685294117647,3,3,3,9751.44885645205,1
15280,High Risk,0.9066226,Hardship outreach,Persistent delayed payments,High,645.1612903225806,584.9178064516128,0.6487166666666666,2,2,4,1455.1979475888038,1
8878,High Risk,0.9065533,Hardship outreach,Persistent delayed payments,High,967.741935483871,877.3096451612903,0.1845777777777777,0,2,6,456.5981457109376,1
20664,High Risk,0.90647584,Priority collections review,Severe delinquency history,High,645.1612903225806,584.8231225806452,0.5177916666666667,2,4,4,437.6137185540082,1
3864,High Risk,0.9063851,Hardship outreach,Persistent delayed payments,High,967.741935483871,877.146870967742,0.1242444444444444,3,2,3,1658.3523952003286,1
1638,High Risk,0.9063554,Hardship outreach,Persistent delayed payments,High,967.741935483871,877.1181290322581,0.816811111111111,2,2,4,976.230027537909,0
29716,High Risk,0.9062806,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1461.7429032258062,0.3294466666666666,2,2,4,1177.5185207319105,1
13720,High Risk,0.9062695,Priority collections review,Severe delinquency history,High,967.741935483871,877.035,0.9542722222222224,0,4,6,1438.4938535380215,0
6754,High Risk,0.90614516,Priority collections review,Severe delinquency history,High,645.1612903225806,584.6097806451612,0.8085083333333333,0,8,6,696.7540216365218,1
6898,High Risk,0.9061023,Hardship outreach,Persistent delayed payments,High,3870.967741935484,3507.4927741935485,0.5336194444444445,0,2,6,2894.8604572011177,1
18228,High Risk,0.9060642,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2922.7877419354836,0.5369366666666667,0,2,6,1812.5440316490703,0
3569,High Risk,0.9060607,Priority collections review,Severe delinquency history,High,2258.064516129032,2045.9435161290323,0.0414071428571428,4,3,2,1077.5109744220706,1
27580,High Risk,0.90588593,Priority collections review,Severe delinquency history,High,7741.935483870968,7013.310425806451,0.4036694444444444,0,4,6,1845.5500715685464,1
5786,High Risk,0.90576893,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1753.1011548387098,1.1761194444444445,2,2,4,24324.06264106937,1
17219,High Risk,0.905753,Hardship outreach,Persistent delayed payments,High,967.741935483871,876.5351612903227,0.7191111111111111,2,2,4,1788.784019010307,0
19783,High Risk,0.905582,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1460.616129032258,0.49221,2,2,4,15892.513064333154,1
10195,High Risk,0.90557665,Priority collections review,Severe delinquency history,High,322.5806451612903,292.12149999999997,0.8251000000000001,1,4,5,1310.488000708133,1
20647,High Risk,0.9055557,Hardship outreach,Persistent delayed payments,High,3225.806451612903,2921.1474193548383,0.3759883333333333,2,2,3,1190.0736811923314,0
21533,High Risk,0.9055549,Priority collections review,Severe delinquency history,High,322.5806451612903,292.1144838709677,0.7465,1,3,5,903.9823007116898,1
15057,High Risk,0.90552646,Priority collections review,Severe delinquency history,High,645.1612903225806,584.2106193548387,0.4796166666666667,3,3,3,1039.8245364803945,0
16950,High Risk,0.905408,Hardship outreach,Persistent delayed payments,High,1612.9032258064515,1460.3354838709677,0.2280866666666666,2,2,4,1612.9362872310444,1
19521,High Risk,0.9053964,Hardship outreach,Persistent delayed payments,High,967.741935483871,876.190064516129,0.7569555555555555,1,2,5,1940.176246289668,1
19022,High Risk,0.90530163,Hardship outreach,Persistent delayed payments,High,1935.483870967742,1752.1967032258065,0.7379527777777778,1,2,5,1948.936265419336,1
9257,High Risk,0.905283,Hardship outreach,Persistent delayed payments,High,645.1612903225806,584.0535483870967,0.2394833333333333,3,2,3,7420.213518940453,1
